continue_drop,student_id,gender,caste,mathematics_marks,english_marks,science_marks,science_teacher,languages_teacher,guardian,internet,school_id,total_students,total_toilets,establishment_year
0,s00304,1,3,0.562,0.7090000000000001,0.562,6,3,2,1,307,177,15.0,1926.0
0,s00305,1,2,0.478,0.523,0.478,5,6,2,1,393,111,10.0,2006.0
0,s00306,1,2,0.563,0.639,0.563,4,12,1,1,339,245,14.0,1840.0
0,s00307,1,1,0.552,0.524,0.552,0,3,2,1,326,177,17.0,1986.0
0,s00308,1,2,0.562,0.364,0.562,7,5,2,1,382,470,71.0,1896.0
0,s00309,1,1,0.611,0.563,0.611,4,7,2,0,314,286,28.0,1903.0
0,s00310,1,3,0.848,0.868,0.848,6,9,2,1,317,28,2.0,1872.0
0,s00311,1,2,0.9159999999999999,0.757,0.9159999999999999,6,3,2,1,396,129,21.0,2006.0
1,s00312,1,3,0.685,0.662,0.685,4,2,2,1,378,121,28.0,1971.0
0,s00313,1,3,0.17300000000000001,0.518,0.17300000000000001,8,3,2,1,342,295,18.0,1907.0
0,s00314,1,2,0.6859999999999999,0.83,0.6859999999999999,2,0,2,1,392,469,14.0,1905.0
0,s00315,1,3,0.342,0.214,0.342,1,9,2,1,334,571,61.0,1924.0
0,s00316,1,2,0.6709999999999999,0.731,0.6709999999999999,6,11,2,1,378,121,28.0,1971.0
0,s00317,1,1,0.581,0.457,0.581,2,11,2,1,388,155,1.0,1910.0
0,s00318,1,2,0.124,0.24,0.124,8,6,1,1,385,193,2.0,1989.0
0,s00319,1,3,0.35700000000000004,0.573,0.35700000000000004,2,7,2,1,300,198,28.0,1913.0
1,s00320,1,2,0.389,0.21600000000000003,0.389,6,5,2,1,348,80,14.0,1871.0
0,s00321,1,2,0.442,0.5710000000000001,0.442,0,7,1,1,340,134,15.0,1976.0
0,s00322,1,1,0.499,0.7440000000000001,0.499,9,11,2,1,360,273,2.0,1995.0
0,s00323,1,3,0.366,0.44,0.366,2,6,2,1,342,295,18.0,1907.0
0,s00324,1,3,0.575,0.7190000000000001,0.575,1,2,2,1,384,190,14.0,1996.0
0,s00325,1,2,0.621,0.628,0.621,5,6,2,1,328,356,14.0,1943.0
0,s00326,1,4,0.34,0.632,0.34,4,2,0,1,367,128,14.0,1969.0
0,s00327,1,3,0.408,0.659,0.408,4,4,2,1,344,220,71.0,1910.0
0,s00328,1,3,0.373,0.615,0.373,4,8,1,1,341,430,44.0,1959.0
0,s00329,1,4,0.294,0.51,0.294,3,5,0,1,313,399,14.0,1916.0
0,s00330,1,1,0.802,0.8909999999999999,0.802,6,7,2,1,394,122,15.0,1889.0
0,s00331,1,2,0.113,0.16,0.113,0,6,2,1,334,571,61.0,1924.0
0,s00332,1,2,0.456,0.518,0.456,4,10,2,1,353,359,8.0,1986.0
0,s00334,1,2,0.45799999999999996,0.413,0.45799999999999996,6,2,1,1,384,190,14.0,1996.0
0,s00335,1,1,0.8240000000000001,0.846,0.8240000000000001,4,4,2,1,394,122,15.0,1889.0
0,s00336,1,2,0.44,0.42,0.44,1,4,2,1,334,571,61.0,1924.0
0,s00337,1,2,0.7659999999999999,0.8540000000000001,0.7659999999999999,5,10,2,1,307,177,15.0,1926.0
0,s00338,1,2,0.667,0.44299999999999995,0.667,6,2,1,0,351,251,100.0,1924.0
0,s00339,1,2,0.023,0.441,0.023,6,3,2,1,341,430,44.0,1959.0
0,s00340,1,3,0.447,0.654,0.447,4,3,2,1,363,148,28.0,1895.0
0,s00341,1,2,0.851,0.753,0.851,4,6,0,0,334,571,61.0,1924.0
0,s00342,1,2,0.316,0.23800000000000002,0.316,3,4,2,1,365,444,14.0,1970.0
0,s00343,2,2,0.22899999999999998,0.248,0.22899999999999998,0,3,2,1,341,430,44.0,1959.0
0,s00344,2,1,0.209,0.267,0.209,3,6,2,1,368,240,15.0,1893.0
0,s00345,2,3,0.5820000000000001,0.623,0.5820000000000001,7,6,1,0,331,516,15.0,1996.0
0,s00346,2,2,0.478,0.332,0.478,9,0,2,1,328,356,14.0,1943.0
1,s00347,2,2,0.594,0.511,0.594,6,7,1,1,398,116,1.0,1995.0
0,s00348,2,3,0.642,0.551,0.642,0,5,2,0,361,287,15.0,1992.0
0,s00349,2,2,0.519,0.6970000000000001,0.519,2,8,2,0,304,390,28.0,1914.0
0,s00350,2,3,0.7659999999999999,0.647,0.7659999999999999,2,4,2,1,368,240,15.0,1893.0
0,s00351,2,2,0.39,0.49700000000000005,0.39,3,2,2,1,334,571,61.0,1924.0
0,s00352,2,1,0.49,0.8059999999999999,0.49,5,6,2,0,351,251,100.0,1924.0
0,s00353,2,2,0.691,0.147,0.691,4,3,1,1,398,116,1.0,1995.0
0,s00354,2,3,0.266,0.271,0.266,4,2,2,1,341,430,44.0,1959.0
0,s00355,2,3,1.032,0.828,1.032,0,4,2,1,304,390,28.0,1914.0
0,s00356,2,3,0.46399999999999997,0.593,0.46399999999999997,8,4,2,1,369,387,28.0,1921.0
0,s00357,2,1,0.198,0.27,0.198,2,7,2,0,311,209,14.0,1976.0
1,s00358,2,2,0.134,0.47200000000000003,0.134,4,7,2,0,312,257,14.0,1946.0
0,s00360,2,1,0.6809999999999999,0.8490000000000001,0.6809999999999999,4,10,2,1,338,145,2.0,1929.0
0,s00361,2,2,0.461,0.379,0.461,6,6,1,0,372,99,14.0,1956.0
0,s00362,2,2,0.511,0.6,0.511,3,9,2,1,330,125,43.0,1959.0
0,s00363,2,3,0.8959999999999999,0.8590000000000001,0.8959999999999999,8,3,1,1,386,220,30.0,1847.0
1,s00364,2,2,0.408,0.7979999999999999,0.408,9,5,2,1,344,220,71.0,1910.0
0,s00365,2,3,0.163,0.48,0.163,4,6,2,1,339,245,14.0,1840.0
0,s00366,1,3,0.649,0.41100000000000003,0.649,5,6,2,1,336,206,17.0,1940.0
0,s00367,1,3,0.442,0.643,0.442,8,4,1,1,336,206,17.0,1940.0
0,s00368,1,3,0.6940000000000001,0.265,0.6940000000000001,3,2,2,1,305,354,86.0,1986.0
0,s00369,1,3,0.6990000000000001,0.353,0.6990000000000001,3,12,2,1,365,444,14.0,1970.0
0,s00370,1,3,0.511,0.40299999999999997,0.511,4,5,2,0,310,262,28.0,1985.0
0,s00371,1,2,0.301,0.146,0.301,4,10,2,1,370,272,1.0,1961.0
0,s00372,1,3,0.659,0.34700000000000003,0.659,8,8,2,1,329,275,60.0,1914.0
0,s00373,1,1,0.226,0.17300000000000001,0.226,4,5,1,0,362,397,5.0,1950.0
0,s00374,1,3,0.551,0.27699999999999997,0.551,2,10,1,1,334,571,61.0,1924.0
0,s00375,1,3,0.43700000000000006,0.442,0.43700000000000006,0,3,2,1,311,209,14.0,1976.0
1,s00376,1,4,0.7490000000000001,1.01,0.7490000000000001,4,6,1,1,329,275,60.0,1914.0
0,s00377,1,1,0.478,0.642,0.478,4,0,1,1,307,177,15.0,1926.0
0,s00378,1,1,0.32299999999999995,0.429,0.32299999999999995,2,7,2,1,313,399,14.0,1916.0
0,s00379,1,2,0.633,0.885,0.633,6,2,2,1,370,272,1.0,1961.0
0,s00380,1,3,0.337,0.28300000000000003,0.337,2,6,0,1,328,356,14.0,1943.0
0,s00381,1,2,0.344,0.35100000000000003,0.344,6,0,0,1,314,286,28.0,1903.0
0,s00382,1,2,0.183,0.077,0.183,4,6,2,0,314,286,28.0,1903.0
0,s00384,2,2,0.29,0.512,0.29,4,7,2,1,348,80,14.0,1871.0
0,s00385,2,1,0.602,0.6659999999999999,0.602,4,2,2,0,341,430,44.0,1959.0
0,s00386,2,2,0.37799999999999995,0.526,0.37799999999999995,8,7,2,1,381,38,14.0,1904.0
0,s00387,2,1,0.536,0.614,0.536,9,4,0,1,362,397,5.0,1950.0
0,s00388,2,2,0.594,0.519,0.594,4,8,2,1,331,516,15.0,1996.0
0,s00389,2,1,0.177,0.525,0.177,6,7,1,1,363,148,28.0,1895.0
0,s00390,2,1,0.48,0.457,0.48,2,9,2,1,397,221,15.0,1915.0
0,s00391,2,1,0.821,0.728,0.821,2,2,1,1,389,299,1.0,1921.0
0,s00392,2,2,0.418,0.322,0.418,8,10,1,0,320,384,28.0,1909.0
0,s00393,2,1,0.757,0.664,0.757,8,6,2,1,341,430,44.0,1959.0
0,s00394,2,1,0.133,0.5660000000000001,0.133,2,2,2,1,334,571,61.0,1924.0
0,s00395,2,3,0.5660000000000001,0.495,0.5660000000000001,0,4,1,1,331,516,15.0,1996.0
0,s00396,2,2,0.413,0.598,0.413,1,6,1,1,361,287,15.0,1992.0
0,s00397,2,2,0.461,0.524,0.461,0,3,2,1,359,305,44.0,1915.0
0,s00398,2,1,0.742,0.672,0.742,3,12,2,1,392,469,14.0,1905.0
1,s00399,2,2,0.503,0.523,0.503,9,0,1,1,333,335,43.0,1916.0
0,s00400,2,1,0.32,0.408,0.32,9,6,2,1,306,72,1.0,1934.0
0,s00401,2,3,0.306,0.485,0.306,5,6,1,0,368,240,15.0,1893.0
0,s00402,2,2,0.107,0.507,0.107,7,5,1,1,351,251,100.0,1924.0
0,s00403,2,4,0.38,0.426,0.38,9,4,2,1,341,430,44.0,1959.0
0,s00404,2,2,0.746,0.669,0.746,3,6,2,1,323,344,28.0,1961.0
1,s00405,2,4,0.6809999999999999,0.758,0.6809999999999999,5,3,2,1,305,354,86.0,1986.0
0,s00406,2,3,0.895,0.615,0.895,4,0,2,1,341,430,44.0,1959.0
0,s00407,2,2,0.132,0.759,0.132,4,0,2,1,394,122,15.0,1889.0
0,s00408,2,2,0.456,0.46,0.456,2,12,2,1,301,49,14.0,1844.0
0,s00409,2,2,0.444,0.574,0.444,4,0,1,1,328,356,14.0,1943.0
0,s00410,2,3,0.304,0.556,0.304,9,10,1,1,318,54,17.0,1867.0
0,s00411,2,1,0.36200000000000004,0.703,0.36200000000000004,0,5,2,1,305,354,86.0,1986.0
0,s00412,2,3,0.519,0.6629999999999999,0.519,8,0,2,1,367,128,14.0,1969.0
0,s00413,2,2,0.779,0.701,0.779,4,2,2,1,337,185,15.0,1975.0
0,s00414,2,2,0.5670000000000001,0.5579999999999999,0.5670000000000001,8,2,2,1,311,209,14.0,1976.0
0,s00415,2,2,0.391,0.5329999999999999,0.391,5,0,2,1,369,387,28.0,1921.0
0,s00416,2,2,0.355,0.373,0.355,7,4,2,1,367,128,14.0,1969.0
0,s00417,2,3,0.38,0.611,0.38,3,10,2,1,319,96,4.0,1999.0
0,s00418,2,2,0.304,0.474,0.304,0,2,2,1,351,251,100.0,1924.0
0,s00419,2,4,0.599,0.677,0.599,1,2,2,1,362,397,5.0,1950.0
0,s00420,2,2,0.449,0.475,0.449,3,5,1,1,307,177,15.0,1926.0
0,s00421,2,4,0.563,0.626,0.563,2,6,2,1,397,221,15.0,1915.0
0,s00422,2,2,0.41200000000000003,0.588,0.41200000000000003,6,6,1,1,389,299,1.0,1921.0
0,s00423,2,3,0.5660000000000001,0.855,0.5660000000000001,4,5,2,0,369,387,28.0,1921.0
0,s00424,2,3,0.366,0.625,0.366,6,8,2,1,334,571,61.0,1924.0
0,s00425,2,3,0.625,0.6559999999999999,0.625,4,4,2,1,313,399,14.0,1916.0
1,s00426,2,1,0.301,0.467,0.301,6,5,2,1,315,280,1.0,1923.0
0,s00427,2,3,0.08,0.41100000000000003,0.08,6,10,0,1,323,344,28.0,1961.0
1,s00428,2,2,0.623,0.6990000000000001,0.623,6,0,1,1,330,125,43.0,1959.0
0,s00429,2,2,0.44299999999999995,0.601,0.44299999999999995,0,6,2,0,328,356,14.0,1943.0
0,s00430,2,3,0.475,0.596,0.475,2,6,1,1,383,132,14.0,1996.0
1,s00431,2,2,0.157,0.674,0.157,1,8,2,1,333,335,43.0,1916.0
0,s00432,2,2,0.389,0.537,0.389,3,8,2,0,331,516,15.0,1996.0
0,s00433,2,3,0.6609999999999999,0.406,0.6609999999999999,5,11,2,1,305,354,86.0,1986.0
0,s00434,2,2,0.6559999999999999,0.319,0.6559999999999999,4,6,2,1,369,387,28.0,1921.0
0,s00435,2,2,0.22899999999999998,0.6,0.22899999999999998,5,4,2,1,341,430,44.0,1959.0
0,s00436,2,3,0.28300000000000003,0.478,0.28300000000000003,1,10,2,1,311,209,14.0,1976.0
0,s00437,2,1,0.64,0.636,0.64,2,4,2,1,374,207,28.0,1896.0
0,s00438,2,2,0.662,0.632,0.662,3,3,2,1,388,155,1.0,1910.0
0,s00439,2,2,0.35100000000000003,0.46399999999999997,0.35100000000000003,5,4,2,1,333,335,43.0,1916.0
0,s00440,2,3,0.48,0.546,0.48,4,8,2,0,370,272,1.0,1961.0
0,s00441,2,2,0.544,0.597,0.544,5,5,2,1,361,287,15.0,1992.0
0,s00442,2,2,0.779,0.625,0.779,8,9,2,1,353,359,8.0,1986.0
0,s00443,2,1,0.299,0.445,0.299,1,4,2,1,336,206,17.0,1940.0
1,s00444,2,2,0.551,0.82,0.551,4,9,2,1,351,251,100.0,1924.0
0,s00445,2,3,0.41700000000000004,0.535,0.41700000000000004,3,7,1,0,336,206,17.0,1940.0
0,s00446,2,2,0.39799999999999996,0.39299999999999996,0.39799999999999996,3,10,2,1,361,287,15.0,1992.0
0,s00447,2,4,0.39299999999999996,0.685,0.39299999999999996,4,6,2,0,341,430,44.0,1959.0
0,s00448,2,2,0.519,0.43200000000000005,0.519,0,0,2,1,331,516,15.0,1996.0
0,s00449,2,1,0.20600000000000002,0.478,0.20600000000000002,3,7,2,1,389,299,1.0,1921.0
0,s00450,2,3,0.708,0.9490000000000001,0.708,1,6,1,1,301,49,14.0,1844.0
0,s00451,2,1,0.777,0.767,0.777,0,5,2,1,334,571,61.0,1924.0
0,s00452,2,3,0.544,0.563,0.544,2,7,2,1,328,356,14.0,1943.0
0,s00453,2,3,0.863,0.738,0.863,4,6,2,1,336,206,17.0,1940.0
0,s00454,2,2,0.39,0.511,0.39,4,10,2,1,361,287,15.0,1992.0
0,s00455,2,2,0.35200000000000004,0.569,0.35200000000000004,2,7,2,1,313,399,14.0,1916.0
0,s00456,2,2,0.59,0.5760000000000001,0.59,4,6,2,1,311,209,14.0,1976.0
0,s00457,2,2,0.757,0.882,0.757,6,7,2,1,343,353,15.0,1957.0
0,s00458,2,2,0.7440000000000001,0.899,0.7440000000000001,4,3,2,1,392,469,14.0,1905.0
0,s00459,2,1,0.639,0.614,0.639,4,0,2,1,320,384,28.0,1909.0
0,s00460,2,3,0.55,0.679,0.55,7,0,2,1,346,87,30.0,1967.0
0,s00462,2,3,0.584,0.536,0.584,2,10,2,1,369,387,28.0,1921.0
0,s00463,2,3,0.687,0.483,0.687,6,10,2,1,351,251,100.0,1924.0
0,s00464,2,4,0.434,0.611,0.434,2,5,1,1,326,177,17.0,1986.0
0,s00465,2,2,0.336,0.44799999999999995,0.336,6,10,2,0,329,275,60.0,1914.0
0,s00466,2,3,0.44299999999999995,0.424,0.44299999999999995,4,0,1,1,388,155,1.0,1910.0
0,s00467,2,4,0.51,0.44,0.51,2,0,2,1,348,80,14.0,1871.0
0,s00468,2,2,0.653,0.5720000000000001,0.653,5,6,2,1,314,286,28.0,1903.0
0,s00469,2,2,0.586,0.648,0.586,4,9,1,1,362,397,5.0,1950.0
0,s00470,2,2,0.34700000000000003,0.5379999999999999,0.34700000000000003,4,5,1,0,341,430,44.0,1959.0
0,s00471,2,2,0.542,0.767,0.542,1,5,2,1,369,387,28.0,1921.0
0,s00472,2,4,0.8190000000000001,0.7979999999999999,0.8190000000000001,8,6,2,1,316,59,62.0,2026.0
0,s00473,2,4,0.6759999999999999,0.764,0.6759999999999999,0,5,2,1,330,125,43.0,1959.0
0,s00474,2,2,0.41600000000000004,0.5329999999999999,0.41600000000000004,0,4,2,1,331,516,15.0,1996.0
0,s00475,2,3,0.495,0.741,0.495,0,3,2,1,333,335,43.0,1916.0
0,s00477,2,1,0.27699999999999997,0.465,0.27699999999999997,0,3,2,1,352,177,28.0,1905.0
0,s00478,2,3,0.401,0.5379999999999999,0.401,2,1,2,1,320,384,28.0,1909.0
0,s00479,2,3,0.626,0.7509999999999999,0.626,5,4,1,1,351,251,100.0,1924.0
0,s00480,2,1,0.413,0.831,0.413,8,3,1,1,369,387,28.0,1921.0
0,s00481,2,2,0.32799999999999996,0.547,0.32799999999999996,3,6,2,1,360,273,2.0,1995.0
0,s00482,2,2,0.503,0.446,0.503,4,4,2,1,368,240,15.0,1893.0
0,s00483,2,2,0.948,0.9390000000000001,0.948,4,4,2,0,323,344,28.0,1961.0
0,s00484,2,2,0.40399999999999997,0.532,0.40399999999999997,0,7,2,0,364,147,28.0,1911.0
0,s00485,2,3,0.6659999999999999,0.727,0.6659999999999999,4,6,2,1,363,148,28.0,1895.0
0,s00486,2,3,0.235,0.483,0.235,1,7,1,1,312,257,14.0,1946.0
0,s00487,2,2,0.34700000000000003,0.643,0.34700000000000003,1,6,2,1,321,35,1.0,1983.0
1,s00488,2,1,0.64,0.711,0.64,8,10,2,1,304,390,28.0,1914.0
0,s00489,2,2,0.284,0.5579999999999999,0.284,1,10,2,0,309,28,15.0,1911.0
0,s00490,2,3,0.22699999999999998,0.43200000000000005,0.22699999999999998,8,5,1,1,333,335,43.0,1916.0
0,s00491,2,3,0.14800000000000002,0.479,0.14800000000000002,4,5,2,0,385,193,2.0,1989.0
0,s00492,2,4,0.389,0.5820000000000001,0.389,4,6,2,1,304,390,28.0,1914.0
0,s00493,2,2,0.48200000000000004,0.698,0.48200000000000004,5,2,2,0,368,240,15.0,1893.0
0,s00494,2,2,0.613,0.696,0.613,1,2,2,1,396,129,21.0,2006.0
0,s00495,2,2,0.5,0.544,0.5,1,5,2,1,305,354,86.0,1986.0
0,s00496,2,2,0.474,0.562,0.474,9,4,2,1,318,54,17.0,1867.0
0,s00497,2,1,0.46,0.635,0.46,1,10,2,0,319,96,4.0,1999.0
0,s00498,2,3,0.35700000000000004,0.573,0.35700000000000004,6,6,1,0,385,193,2.0,1989.0
0,s00499,2,2,0.531,0.778,0.531,8,4,2,1,360,273,2.0,1995.0
0,s00500,2,2,0.79,0.865,0.79,0,10,1,0,391,161,14.0,1984.0
0,s00501,2,3,0.684,0.848,0.684,8,6,1,1,362,397,5.0,1950.0
0,s00502,2,1,0.885,0.985,0.885,5,5,1,1,305,354,86.0,1986.0
0,s00503,2,2,0.74,0.8690000000000001,0.74,4,3,2,1,380,228,15.0,1918.0
0,s00504,2,2,0.152,0.568,0.152,2,0,2,1,322,179,8.0,1955.0
0,s00505,2,2,0.413,0.611,0.413,3,2,2,0,365,444,14.0,1970.0
0,s00506,2,2,0.474,0.255,0.474,0,6,2,1,324,170,31.0,1949.0
0,s00507,2,2,0.757,0.48100000000000004,0.757,1,6,2,1,324,170,31.0,1949.0
0,s00508,2,2,0.6459999999999999,0.804,0.6459999999999999,8,0,2,1,342,295,18.0,1907.0
0,s00509,2,2,0.73,0.5539999999999999,0.73,6,3,2,1,330,125,43.0,1959.0
1,s00510,2,2,0.6970000000000001,0.9470000000000001,0.6970000000000001,6,3,2,1,314,286,28.0,1903.0
0,s00511,2,2,0.275,0.429,0.275,4,6,2,1,389,299,1.0,1921.0
0,s00512,2,2,0.531,0.564,0.531,5,3,2,0,364,147,28.0,1911.0
0,s00513,2,1,0.935,0.7340000000000001,0.935,8,5,2,1,328,356,14.0,1943.0
0,s00514,2,2,0.447,0.45,0.447,0,4,2,1,313,399,14.0,1916.0
0,s00515,2,2,0.444,0.5589999999999999,0.444,1,0,2,1,325,97,43.0,1842.0
0,s00516,2,3,0.794,0.667,0.794,4,6,2,1,367,128,14.0,1969.0
0,s00517,2,1,0.737,0.649,0.737,8,5,1,1,343,353,15.0,1957.0
0,s00518,2,3,0.631,0.6,0.631,3,6,1,1,343,353,15.0,1957.0
0,s00519,2,4,0.594,0.532,0.594,2,9,2,1,370,272,1.0,1961.0
0,s00520,2,2,0.23600000000000002,0.46399999999999997,0.23600000000000002,4,7,1,1,329,275,60.0,1914.0
0,s00521,2,2,0.737,0.836,0.737,2,6,1,1,320,384,28.0,1909.0
0,s00522,2,2,0.778,0.747,0.778,9,9,2,1,369,387,28.0,1921.0
0,s00523,2,3,0.386,0.632,0.386,9,0,2,1,323,344,28.0,1961.0
0,s00524,2,3,0.61,0.81,0.61,5,6,2,1,334,571,61.0,1924.0
0,s00525,2,2,0.674,0.5670000000000001,0.674,4,12,1,1,368,240,15.0,1893.0
0,s00526,2,1,0.494,0.5,0.494,6,8,2,1,326,177,17.0,1986.0
0,s00527,2,3,0.42200000000000004,0.436,0.42200000000000004,1,6,2,0,363,148,28.0,1895.0
0,s00528,2,3,0.068,0.31,0.068,3,9,2,1,323,344,28.0,1961.0
0,s00529,2,2,0.212,0.601,0.212,1,4,2,0,341,430,44.0,1959.0
0,s00530,2,3,0.332,0.289,0.332,5,10,2,1,355,96,1.0,1966.0
0,s00531,2,2,0.511,0.551,0.511,1,5,2,1,315,280,1.0,1923.0
0,s00532,2,3,0.5920000000000001,0.8909999999999999,0.5920000000000001,3,7,2,0,393,111,10.0,2006.0
0,s00533,2,3,0.27399999999999997,0.24,0.27399999999999997,0,7,2,0,362,397,5.0,1950.0
0,s00534,2,2,0.40399999999999997,0.608,0.40399999999999997,6,9,2,1,333,335,43.0,1916.0
0,s00535,2,2,0.37,0.753,0.37,2,4,2,1,389,299,1.0,1921.0
0,s00536,2,3,0.18600000000000003,0.51,0.18600000000000003,6,4,0,1,342,295,18.0,1907.0
0,s00537,2,3,0.23600000000000002,0.56,0.23600000000000002,7,0,2,1,302,191,2.0,1948.0
0,s00538,2,1,1.002,0.92,1.002,2,4,2,1,360,273,2.0,1995.0
0,s00539,2,2,0.19399999999999998,0.508,0.19399999999999998,4,9,2,1,398,116,1.0,1995.0
0,s00540,2,2,0.504,0.575,0.504,4,5,2,1,313,399,14.0,1916.0
0,s00541,2,2,0.79,0.818,0.79,4,5,1,1,392,469,14.0,1905.0
0,s00542,2,1,0.703,0.8140000000000001,0.703,1,0,2,1,359,305,44.0,1915.0
0,s00543,2,2,0.114,0.444,0.114,2,7,2,1,336,206,17.0,1940.0
0,s00544,2,3,0.48100000000000004,0.754,0.48100000000000004,2,7,2,1,324,170,31.0,1949.0
0,s00545,2,1,0.642,0.9009999999999999,0.642,5,10,1,1,320,384,28.0,1909.0
0,s00546,2,3,0.885,0.745,0.885,4,3,1,1,327,251,18.0,1984.0
0,s00547,2,2,0.44799999999999995,0.581,0.44799999999999995,1,10,1,1,361,287,15.0,1992.0
0,s00549,2,2,0.578,0.728,0.578,0,10,2,1,345,143,28.0,1879.0
0,s00550,2,4,0.522,0.568,0.522,5,6,2,0,343,353,15.0,1957.0
0,s00551,2,2,0.14300000000000002,0.517,0.14300000000000002,4,7,0,1,349,132,28.0,2003.0
0,s00552,2,2,0.772,0.6459999999999999,0.772,5,3,2,1,389,299,1.0,1921.0
0,s00553,2,2,0.353,0.57,0.353,5,4,0,1,310,262,28.0,1985.0
0,s00554,2,2,0.34600000000000003,0.29600000000000004,0.34600000000000003,2,1,0,0,381,38,14.0,1904.0
0,s00555,2,2,0.354,0.578,0.354,1,5,0,1,382,470,71.0,1896.0
0,s00556,2,3,0.418,0.496,0.418,2,6,0,1,365,444,14.0,1970.0
0,s00557,2,2,0.266,0.623,0.266,7,6,0,1,383,132,14.0,1996.0
0,s00558,1,2,0.521,0.401,0.521,4,8,2,1,394,122,15.0,1889.0
0,s00559,1,2,0.35700000000000004,0.22699999999999998,0.35700000000000004,2,7,2,0,364,147,28.0,1911.0
0,s00560,1,2,0.172,0.42,0.172,8,10,2,0,351,251,100.0,1924.0
0,s00561,1,3,0.851,0.584,0.851,3,0,2,1,330,125,43.0,1959.0
0,s00562,1,2,0.674,0.46,0.674,0,2,1,1,392,469,14.0,1905.0
0,s00563,1,3,0.782,0.713,0.782,2,5,0,1,327,251,18.0,1984.0
0,s00564,1,3,0.951,0.7040000000000001,0.951,8,4,2,1,374,207,28.0,1896.0
0,s00565,1,2,0.547,0.537,0.547,2,6,2,1,341,430,44.0,1959.0
0,s00566,1,2,0.6459999999999999,0.544,0.6459999999999999,4,3,2,1,346,87,30.0,1967.0
0,s00567,1,2,0.391,0.451,0.391,5,0,1,1,365,444,14.0,1970.0
0,s00568,1,3,0.745,0.645,0.745,4,3,1,1,360,273,2.0,1995.0
0,s00570,1,2,0.562,0.53,0.562,8,5,1,1,390,140,14.0,1972.0
0,s00571,1,3,0.83,0.5670000000000001,0.83,0,0,2,1,311,209,14.0,1976.0
0,s00572,1,2,0.7879999999999999,0.655,0.7879999999999999,8,9,1,1,320,384,28.0,1909.0
0,s00573,1,3,0.5760000000000001,0.34700000000000003,0.5760000000000001,4,10,1,1,362,397,5.0,1950.0
0,s00574,1,2,0.5429999999999999,0.537,0.5429999999999999,6,2,2,1,305,354,86.0,1986.0
0,s00575,1,3,0.847,0.456,0.847,5,7,2,1,334,571,61.0,1924.0
0,s00576,1,3,0.47200000000000003,0.384,0.47200000000000003,4,5,2,1,351,251,100.0,1924.0
0,s00577,1,2,0.73,0.502,0.73,6,3,2,0,329,275,60.0,1914.0
0,s00578,1,2,0.485,0.52,0.485,1,8,2,1,337,185,15.0,1975.0
0,s00579,1,3,0.474,0.494,0.474,6,10,2,1,312,257,14.0,1946.0
0,s00580,1,1,0.774,0.691,0.774,4,2,2,1,341,430,44.0,1959.0
0,s00581,1,3,0.257,0.38299999999999995,0.257,7,7,1,1,337,185,15.0,1975.0
0,s00582,1,2,0.72,0.513,0.72,1,0,1,1,314,286,28.0,1903.0
0,s00583,1,3,0.503,0.40299999999999997,0.503,8,3,2,1,311,209,14.0,1976.0
0,s00584,1,4,0.655,0.841,0.655,3,6,1,0,343,353,15.0,1957.0
0,s00585,1,3,0.584,0.552,0.584,3,9,2,1,352,177,28.0,1905.0
0,s00586,1,4,0.838,0.759,0.838,4,2,2,1,377,86,14.0,1954.0
0,s00587,1,4,0.9990000000000001,0.745,0.9990000000000001,2,6,1,1,343,353,15.0,1957.0
0,s00588,1,3,0.763,0.72,0.763,6,6,2,0,311,209,14.0,1976.0
1,s00589,1,2,0.43799999999999994,0.495,0.43799999999999994,5,3,2,1,348,80,14.0,1871.0
0,s00590,1,2,0.895,0.807,0.895,0,6,2,1,339,245,14.0,1840.0
0,s00591,1,1,0.565,0.397,0.565,4,3,1,0,341,430,44.0,1959.0
0,s00592,1,2,1.03,0.597,1.03,3,4,2,1,334,571,61.0,1924.0
0,s00593,1,2,0.401,0.599,0.401,6,3,1,1,305,354,86.0,1986.0
0,s00594,1,2,0.632,0.561,0.632,2,6,2,1,323,344,28.0,1961.0
0,s00595,1,2,0.762,0.562,0.762,3,4,2,1,377,86,14.0,1954.0
0,s00596,1,1,0.45299999999999996,0.535,0.45299999999999996,5,5,2,1,333,335,43.0,1916.0
0,s00597,1,2,0.9129999999999999,0.937,0.9129999999999999,6,12,2,1,339,245,14.0,1840.0
0,s00598,1,1,0.833,0.6659999999999999,0.833,1,4,2,1,368,240,15.0,1893.0
0,s00599,1,2,0.736,0.662,0.736,4,6,1,1,364,147,28.0,1911.0
0,s00600,1,2,0.6659999999999999,0.46799999999999997,0.6659999999999999,7,6,0,1,312,257,14.0,1946.0
0,s00601,1,2,0.682,0.622,0.682,5,5,2,1,386,220,30.0,1847.0
0,s00602,1,2,0.354,0.66,0.354,8,0,2,0,334,571,61.0,1924.0
0,s00603,1,2,0.7809999999999999,0.474,0.7809999999999999,7,7,2,0,362,397,5.0,1950.0
0,s00604,1,2,0.34299999999999997,0.434,0.34299999999999997,2,2,2,1,314,286,28.0,1903.0
0,s00605,1,2,0.38799999999999996,0.355,0.38799999999999996,4,5,2,1,375,29,14.0,1898.0
1,s00606,1,1,0.6459999999999999,0.317,0.6459999999999999,6,7,2,1,365,444,14.0,1970.0
0,s00607,1,2,0.89,0.644,0.89,2,2,2,1,343,353,15.0,1957.0
